date,event,fighter,elo
2006-11-18,UFC 65: Bad Intentions,Nick Diaz,1040.7603425355694
2006-11-18,UFC 65: Bad Intentions,Gleison Tibau,985.1929763784718
2006-11-18,UFC 65: Bad Intentions,Antoni Hardonk,1016.0
2006-11-18,UFC 65: Bad Intentions,Sherman Pendergarst,984.0
2006-11-18,UFC 65: Bad Intentions,James Irvin,1002.030676418858
2006-11-18,UFC 65: Bad Intentions,Hector Ramirez,983.3260514035757
2006-11-18,UFC 65: Bad Intentions,Jake O'Brien,1031.263693206478
2006-11-18,UFC 65: Bad Intentions,Josh Schockman,984.736306793522
2006-12-13,UFC Fight Night 7: Sanchez vs Riggs,Diego Sanchez,1062.9528319448168
2006-12-13,UFC Fight Night 7: Sanchez vs Riggs,Joe Riggs,1007.2441789410121
2006-12-13,UFC Fight Night 7: Sanchez vs Riggs,Josh Koscheck,1059.7162289029986
2006-12-13,UFC Fight Night 7: Sanchez vs Riggs,Jeff Joslin,986.0976638478744
2006-12-13,UFC Fight Night 7: Sanchez vs Riggs,Karo Parisyan,1059.906561602225
2006-12-13,UFC Fight Night 7: Sanchez vs Riggs,Drew Fickett,1002.5179399641804
2006-12-13,UFC Fight Night 7: Sanchez vs Riggs,Marcus Davis,1032.6080716784202
2006-12-13,UFC Fight Night 7: Sanchez vs Riggs,Shonie Carter,998.0798921395548
2006-12-13,UFC Fight Night 7: Sanchez vs Riggs,David Heath,1031.263693206478
2006-12-13,UFC Fight Night 7: Sanchez vs Riggs,Victor Valimaki,984.736306793522
2006-12-13,UFC Fight Night 7: Sanchez vs Riggs,Alan Belcher,1000.7597873575993
2006-12-13,UFC Fight Night 7: Sanchez vs Riggs,Jorge Santiago,983.7512036488087
2006-12-13,UFC Fight Night 7: Sanchez vs Riggs,Luigi Fioravanti,1001.8415844603029
2006-12-13,UFC Fight Night 7: Sanchez vs Riggs,Dave Menne,966.3766107134951
2006-12-13,UFC Fight Night 7: Sanchez vs Riggs,Brock Larson,1000.736306793522
2006-12-13,UFC Fight Night 7: Sanchez vs Riggs,Keita Nakamura,983.263693206478
2006-12-13,UFC Fight Night 7: Sanchez vs Riggs,Logan Clark,1016.0
2006-12-13,UFC Fight Night 7: Sanchez vs Riggs,Steve Byrnes,984.0
2006-12-30,UFC 66: Liddell vs. Ortiz 2,Chuck Liddell,1179.939730133028
2006-12-30,UFC 66: Liddell vs. Ortiz 2,Tito Ortiz,1127.6310207708475
2006-12-30,UFC 66: Liddell vs. Ortiz 2,Keith Jardine,1018.2323176317116
2006-12-30,UFC 66: Liddell vs. Ortiz 2,Forrest Griffin,1016.4673367128488
2006-12-30,UFC 66: Liddell vs. Ortiz 2,Jason MacDonald,1033.755461032105
2006-12-30,UFC 66: Liddell vs. Ortiz 2,Chris Leben,1036.517961324973
2006-12-30,UFC 66: Liddell vs. Ortiz 2,Andrei Arlovski,1061.9577935225354
2006-12-30,UFC 66: Liddell vs. Ortiz 2,Marcio Cruz,1002.5529794515577
2006-12-30,UFC 66: Liddell vs. Ortiz 2,Michael Bisping,1016.7378650066734
2006-12-30,UFC 66: Liddell vs. Ortiz 2,Eric Schafer,999.2960431234958
2006-12-30,UFC 66: Liddell vs. Ortiz 2,Thiago Alves,1032.6916355545939
2006-12-30,UFC 66: Liddell vs. Ortiz 2,Tony DeSouza,1012.5882391122694
2006-12-30,UFC 66: Liddell vs. Ortiz 2,Gabriel Gonzaga,1045.2882744665208
2006-12-30,UFC 66: Liddell vs. Ortiz 2,Carmelo Marrero,1001.9787846447339
2006-12-30,UFC 66: Liddell vs. Ortiz 2,Yushin Okami,1046.5612260339533
2006-12-30,UFC 66: Liddell vs. Ortiz 2,Rory Singer,1000.7024671725246
2006-12-30,UFC 66: Liddell vs. Ortiz 2,Christian Wellisch,1000.7134683612624
2006-12-30,UFC 66: Liddell vs. Ortiz 2,Anthony Perosh,968.8966746825704
2007-01-25,UFC Fight Night 8: Evans vs Salmon,Rashad Evans,1063.6855975263977
2007-01-25,UFC Fight Night 8: Evans vs Salmon,Sean Salmon,986.2855166754467
2007-01-25,UFC Fight Night 8: Evans vs Salmon,Jake O'Brien,1045.8278203282016
2007-01-25,UFC Fight Night 8: Evans vs Salmon,Heath Herring,985.4358728782763
2007-01-25,UFC Fight Night 8: Evans vs Salmon,Hermes França,1048.044808832135
2007-01-25,UFC Fight Night 8: Evans vs Salmon,Spencer Fisher,1026.6742727387423
2007-01-25,UFC Fight Night 8: Evans vs Salmon,Nate Marquardt,1061.3345880842717
2007-01-25,UFC Fight Night 8: Evans vs Salmon,Dean Lister,1016.5352094421711
2007-01-25,UFC Fight Night 8: Evans vs Salmon,Josh Burkman,1032.6930642529494
2007-01-25,UFC Fight Night 8: Evans vs Salmon,Chad Reiner,984.8051415175572
2007-01-25,UFC Fight Night 8: Evans vs Salmon,Ed Herman,1000.0
2007-01-25,UFC Fight Night 8: Evans vs Salmon,Chris Price,968.0
2007-01-25,UFC Fight Night 8: Evans vs Salmon,Din Thomas,1019.1623425531968
2007-01-25,UFC Fight Night 8: Evans vs Salmon,Clay Guida,999.3805888051916
2007-01-25,UFC Fight Night 8: Evans vs Salmon,Rich Clementi,1000.081131092451
2007-01-25,UFC Fight Night 8: Evans vs Salmon,Ross Pointon,983.2321379637311
2007-02-03,UFC 67: All or Nothing,Anderson Silva,1051.769094619712
2007-02-03,UFC 67: All or Nothing,Travis Lutter,972.0349964441004
2007-02-03,UFC 67: All or Nothing,Mirko Filipović,1016.736306793522
2007-02-03,UFC 67: All or Nothing,Eddie Sanchez,999.263693206478
2007-02-03,UFC 67: All or Nothing,Roger Huerta,1031.263693206478
2007-02-03,UFC 67: All or Nothing,John Halverson,984.736306793522
2007-02-03,UFC 67: All or Nothing,Quinton Jackson,1014.6546137620438
2007-02-03,UFC 67: All or Nothing,Marvin Eastman,956.0615469196716
2007-02-03,UFC 67: All or Nothing,Patrick Cote,973.9150793250491
2007-02-03,UFC 67: All or Nothing,Scott Smith,967.0317191206716
2007-02-03,UFC 67: All or Nothing,Terry Martin,985.5960802317762
2007-02-03,UFC 67: All or Nothing,Jorge Rivera,970.0392278248584
2007-02-03,UFC 67: All or Nothing,Frankie Edgar,1016.736306793522
2007-02-03,UFC 67: All or Nothing,Tyson Griffin,999.263693206478
2007-02-03,UFC 67: All or Nothing,Lyoto Machida,1015.2959743170234
2007-02-03,UFC 67: All or Nothing,Sam Hoger,969.4064243463295
2007-02-03,UFC 67: All or Nothing,Dustin Hazelett,1001.3435150700656
2007-02-03,UFC 67: All or Nothing,Diego Saraiva,983.292943571531
2007-03-03,UFC 68: Uprising,Randy Couture,1103.6341075820685
2007-03-03,UFC 68: Uprising,Tim Sylvia,1078.082004698744
2007-03-03,UFC 68: Uprising,Martin Kampmann,1031.9947570022816
2007-03-03,UFC 68: Uprising,Drew McFedries,999.8913927447583
2007-03-03,UFC 68: Uprising,Rich Franklin,1090.916632528436
2007-03-03,UFC 68: Uprising,Jason MacDonald,1019.7318747376293
2007-03-03,UFC 68: Uprising,Matt Hughes,1148.5594861570535
2007-03-03,UFC 68: Uprising,Chris Lytle,962.4676555333177
2007-03-03,UFC 68: Uprising,Jason Lambert,1044.9374377971872
2007-03-03,UFC 68: Uprising,Renato Sobral,1021.6295602021652
2007-03-03,UFC 68: Uprising,Matt Hamill,1031.263693206478
2007-03-03,UFC 68: Uprising,Rex Holman,984.736306793522
2007-03-03,UFC 68: Uprising,Jon Fitch,1074.4604978233149
2007-03-03,UFC 68: Uprising,Luigi Fioravanti,988.5473414683823
2007-03-03,UFC 68: Uprising,Gleison Tibau,1001.1380380018728
2007-03-03,UFC 68: Uprising,Jason Dent,968.054938376599
2007-03-03,UFC 68: Uprising,Jamie Varner,1001.4499024931247
2007-03-03,UFC 68: Uprising,Jason Gilliam,983.2980689707334
2007-04-05,UFC Fight Night 9: Stevenson vs Guillard,Joe Stevenson,1034.5119685645575
2007-04-05,UFC Fight Night 9: Stevenson vs Guillard,Melvin Guillard,1000.123984398775
2007-04-05,UFC Fight Night 9: Stevenson vs Guillard,Justin McCully,1016.736306793522
2007-04-05,UFC Fight Night 9: Stevenson vs Guillard,Antoni Hardonk,999.263693206478
2007-04-05,UFC Fight Night 9: Stevenson vs Guillard,Kenny Florian,1016.0189006787283
2007-04-05,UFC Fight Night 9: Stevenson vs Guillard,Yoshitomi Mishima,968.893667360172
2007-04-05,UFC Fight Night 9: Stevenson vs Guillard,Wilson Gouveia,1030.5304984710244
2007-04-05,UFC Fight Night 9: Stevenson vs Guillard,Seth Petruzelli,969.4695015289755
2007-04-05,UFC Fight Night 9: Stevenson vs Guillard,Drew Fickett,1017.6321557466022
2007-04-05,UFC Fight Night 9: Stevenson vs Guillard,Keita Nakamura,968.1494774240564
2007-04-05,UFC Fight Night 9: Stevenson vs Guillard,Kurt Pellegrino,1016.7565792654291
2007-04-05,UFC Fight Night 9: Stevenson vs Guillard,Nate Mohr,984.0365236767997
2007-04-05,UFC Fight Night 9: Stevenson vs Guillard,Kuniyoshi Hironaka,1002.7692305705219
2007-04-05,UFC Fight Night 9: Stevenson vs Guillard,Forrest Petz,982.6608243482809
2007-04-05,UFC Fight Night 9: Stevenson vs Guillard,Roan Carneiro,1016.0037362248132
2007-04-05,UFC Fight Night 9: Stevenson vs Guillard,Rich Clementi,984.0773948676377
2007-04-05,UFC Fight Night 9: Stevenson vs Guillard,Thiago Tavares,1016.0
2007-04-05,UFC Fight Night 9: Stevenson vs Guillard,Naoyuki Kotani,984.0
2007-04-07,UFC 69: Shootout,Matt Serra,1023.935348865978
2007-04-07,UFC 69: Shootout,Georges St-Pierre,1079.8890780679378
2007-04-07,UFC 69: Shootout,Josh Koscheck,1075.8652756698125
2007-04-07,UFC 69: Shootout,Diego Sanchez,1046.803785178003
2007-04-07,UFC 69: Shootout,Roger Huerta,1045.8278203282016
2007-04-07,UFC 69: Shootout,Leonard Garcia,985.4358728782763
2007-04-07,UFC 69: Shootout,Yushin Okami,1063.2551586072102
2007-04-07,UFC 69: Shootout,Mike Swick,1044.9453066167212
2007-04-07,UFC 69: Shootout,Kendall Grove,1031.298612066283
2007-04-07,UFC 69: Shootout,Alan Belcher,985.4611752913161
2007-04-07,UFC 69: Shootout,Heath Herring,1001.369748865039
2007-04-07,UFC 69: Shootout,Brad Imes,968.0661240132373
2007-04-07,UFC 69: Shootout,Thales Leites,1015.9824312413043
2007-04-07,UFC 69: Shootout,Pete Sell,983.6360678575978
2007-04-07,UFC 69: Shootout,Marcus Davis,1047.1159398302627
2007-04-07,UFC 69: Shootout,Pete Spratt,985.6045466580284
2007-04-07,UFC 69: Shootout,Luke Cummo,1015.1727966229805
2007-04-07,UFC 69: Shootout,Josh Haynes,968.7319284580609
2007-04-21,UFC 70: Nations Collide,Gabriel Gonzaga,1059.9763597368174
2007-04-21,UFC 70: Nations Collide,Mirko Filipović,1002.0482215232255
2007-04-21,UFC 70: Nations Collide,Andrei Arlovski,1075.1343975385441
2007-04-21,UFC 70: Nations Collide,Fabrício Werdum,986.8233959839914
2007-04-21,UFC 70: Nations Collide,Michael Bisping,1029.5305474440436
2007-04-21,UFC 70: Nations Collide,Elvis Sinosic,933.3431435230451
2007-04-21,UFC 70: Nations Collide,Lyoto Machida,1032.030797652397
2007-04-21,UFC 70: Nations Collide,David Heath,1014.5288698711043
2007-04-21,UFC 70: Nations Collide,Cheick Kongo,1027.2832051435448
2007-04-21,UFC 70: Nations Collide,Assuério Silva,957.4677836656608
2007-04-21,UFC 70: Nations Collide,Terry Etim,1016.0
2007-04-21,UFC 70: Nations Collide,Matt Grice,984.0
2007-04-21,UFC 70: Nations Collide,Júnior Assunção,999.3002111121151
2007-04-21,UFC 70: Nations Collide,David Lee,967.9662178557342
2007-04-21,UFC 70: Nations Collide,Alessio Sakara,997.7840952841467
2007-04-21,UFC 70: Nations Collide,Victor Valimaki,968.5937932049936
2007-04-21,UFC 70: Nations Collide,Jess Liaudin,1016.0
2007-04-21,UFC 70: Nations Collide,Dennis Siver,984.0
2007-04-21,UFC 70: Nations Collide,Paul Taylor,1016.0
2007-04-21,UFC 70: Nations Collide,Edilberto de Oliveira,984.0
2007-05-26,UFC 71: Liddell vs Jackson,Quinton Jackson,1037.73967684033
2007-05-26,UFC 71: Liddell vs Jackson,Chuck Liddell,1156.8546670547419
2007-05-26,UFC 71: Liddell vs Jackson,Karo Parisyan,1074.6558903456762
2007-05-26,UFC 71: Liddell vs Jackson,Josh Burkman,1017.9437355094983
2007-05-26,UFC 71: Liddell vs Jackson,Terry Martin,1003.0391381963107
2007-05-26,UFC 71: Liddell vs Jackson,Ivan Salaverry,999.5740107883938
2007-05-26,UFC 71: Liddell vs Jackson,Houston Alexander,1016.8388593752361
2007-05-26,UFC 71: Liddell vs Jackson,Keith Jardine,1001.3934582564755
2007-05-26,UFC 71: Liddell vs Jackson,Kalib Starnes,1003.1034391329857
2007-05-26,UFC 71: Liddell vs Jackson,Chris Leben,1018.1508289855092
2007-05-26,UFC 71: Liddell vs Jackson,Thiago Silva,1016.0935150401563
2007-05-26,UFC 71: Liddell vs Jackson,James Irvin,985.9371613787017
2007-05-26,UFC 71: Liddell vs Jackson,Alan Belcher,1001.4991375437334
2007-05-26,UFC 71: Liddell vs Jackson,Sean Salmon,970.2475544230294
2007-05-26,UFC 71: Liddell vs Jackson,Din Thomas,1034.2807777706341
2007-05-26,UFC 71: Liddell vs Jackson,Jeremy Stephens,984.8815647825628
2007-05-26,UFC 71: Liddell vs Jackson,Wilson Gouveia,1045.2185953528008
2007-05-26,UFC 71: Liddell vs Jackson,Carmelo Marrero,987.2906877629575
2007-06-12,UFC Fight Night 10: Stout vs Fisher,Spencer Fisher,1042.2473873408676
2007-06-12,UFC Fight Night 10: Stout vs Fisher,Sam Stout,1001.8292590462808
2007-06-12,UFC Fight Night 10: Stout vs Fisher,Jon Fitch,1087.7935827896688
2007-06-12,UFC Fight Night 10: Stout vs Fisher,Roan Carneiro,1002.6706512584593
2007-06-12,UFC Fight Night 10: Stout vs Fisher,Drew McFedries,1015.8963942935336
2007-06-12,UFC Fight Night 10: Stout vs Fisher,Jordan Radev,983.9949984512247
2007-06-12,UFC Fight Night 10: Stout vs Fisher,Thiago Tavares,1031.263693206478
2007-06-12,UFC Fight Night 10: Stout vs Fisher,Jason Black,984.736306793522
2007-06-12,UFC Fight Night 10: Stout vs Fisher,Forrest Petz,998.9318825437961
2007-06-12,UFC Fight Night 10: Stout vs Fisher,Luigi Fioravanti,972.2762832728672
2007-06-12,UFC Fight Night 10: Stout vs Fisher,Tamdan McCrory,1015.3374439745276
2007-06-12,UFC Fight Night 10: Stout vs Fisher,Pete Spratt,970.2671026835009
2007-06-12,UFC Fight Night 10: Stout vs Fisher,Gleison Tibau,1017.0856296025376
2007-06-12,UFC Fight Night 10: Stout vs Fisher,Jeff Cox,984.0524083993353
2007-06-12,UFC Fight Night 10: Stout vs Fisher,Anthony Johnson,1015.3006967008037
2007-06-12,UFC Fight Night 10: Stout vs Fisher,Chad Reiner,969.5044448167536
2007-06-12,UFC Fight Night 10: Stout vs Fisher,Nate Mohr,1000.7711520467655
2007-06-12,UFC Fight Night 10: Stout vs Fisher,Luke Caudillo,983.2653716300342
2007-06-16,UFC 72: Victory,Rich Franklin,1105.6454593173544
2007-06-16,UFC 72: Victory,Yushin Okami,1048.5263318182917
2007-06-16,UFC 72: Victory,Forrest Griffin,1030.9457363016825
2007-06-16,UFC 72: Victory,Hector Ramirez,968.847651814742
2007-06-16,UFC 72: Victory,Jason MacDonald,1034.8564133812642
2007-06-16,UFC 72: Victory,Rory Singer,985.5779285288896
2007-06-16,UFC 72: Victory,Tyson Griffin,1015.2690764475356
2007-06-16,UFC 72: Victory,Clay Guida,983.375205564134
2007-06-16,UFC 72: Victory,Ed Herman,1014.4862950554882
2007-06-16,UFC 72: Victory,Scott Smith,952.5454240651834
2007-06-16,UFC 72: Victory,Marcus Davis,1060.9593743473906
2007-06-16,UFC 72: Victory,Jason Tan,986.156565482872
2007-06-16,UFC 72: Victory,Eddie Sanchez,1015.2976013366472
2007-06-16,UFC 72: Victory,Colin Robinson,983.9660918698308
2007-06-16,UFC 72: Victory,Dustin Hazelett,1017.2816442230051
2007-06-16,UFC 72: Victory,Steven Lynch,984.0618708470605
2007-07-07,UFC 73: Stacked,Kenny Florian,1031.2817253222797
2007-07-07,UFC 73: Stacked,Alvin Robinson,984.7371753564485
2007-07-07,UFC 73: Stacked,Anderson Silva,1068.209490605901
2007-07-07,UFC 73: Stacked,Nate Marquardt,1044.8941920980826
2007-07-07,UFC 73: Stacked,Rashad Evans,1063.6855975263977
2007-07-07,UFC 73: Stacked,Tito Ortiz,1127.6310207708475
2007-07-07,UFC 73: Stacked,Sean Sherk,1064.2732533282494
2007-07-07,UFC 73: Stacked,Hermes França,1032.0558369518985
2007-07-07,UFC 73: Stacked,A. Nogueira,1016.0630789395452
2007-07-07,UFC 73: Stacked,Heath Herring,985.3066699254938
2007-07-07,UFC 73: Stacked,Stephan Bonnar,1028.0640861613147
2007-07-07,UFC 73: Stacked,Mike Nickels,984.5821223695027
2007-07-07,UFC 73: Stacked,Jorge Gurgel,1016.7245591763682
2007-07-07,UFC 73: Stacked,Diego Saraiva,968.1336396679717
2007-07-07,UFC 73: Stacked,Chris Lytle,979.4257837772622
2007-07-07,UFC 73: Stacked,Jason Gilliam,966.339940726789
2007-07-07,UFC 73: Stacked,Frankie Edgar,1031.9661669788793
2007-07-07,UFC 73: Stacked,Mark Bocek,984.7701398146427
2007-08-25,UFC 74: Respect,Randy Couture,1117.6341093919443
2007-08-25,UFC 74: Respect,Gabriel Gonzaga,1045.9763579269415
2007-08-25,UFC 74: Respect,Georges St-Pierre,1095.7037834039832
2007-08-25,UFC 74: Respect,Josh Koscheck,1060.0505703337672
2007-08-25,UFC 74: Respect,Roger Huerta,1059.729526119354
2007-08-25,UFC 74: Respect,Alberto Crane,986.0982942088476
2007-08-25,UFC 74: Respect,Joe Stevenson,1049.6950137411784
2007-08-25,UFC 74: Respect,Kurt Pellegrino,1001.5735340888082
2007-08-25,UFC 74: Respect,Patrick Cote,992.5339188881387
2007-08-25,UFC 74: Respect,Kendall Grove,1012.6797725031935
2007-08-25,UFC 74: Respect,Renato Sobral,1037.3026068483275
2007-08-25,UFC 74: Respect,David Heath,998.855823224942
2007-08-25,UFC 74: Respect,Frank Mir,1066.1669395147096
2007-08-25,UFC 74: Respect,Antoni Hardonk,985.7009969548984
2007-08-25,UFC 74: Respect,Thales Leites,1031.2469318074757
2007-08-25,UFC 74: Respect,Ryan Jensen,984.7354994338287
2007-08-25,UFC 74: Respect,Clay Guida,1000.1402218637844
2007-08-25,UFC 74: Respect,Marcus Aurelio,983.2349837003496
2007-09-08,UFC 75: Champion vs Champion,Jess Liaudin,1032.0
2007-09-08,UFC 75: Champion vs Champion,Anthony Torres,1000.0
2007-09-08,UFC 75: Champion vs Champion,Quinton Jackson,1053.4414813056474
2007-09-08,UFC 75: Champion vs Champion,Dan Henderson,1015.5618887411606
2007-09-08,UFC 75: Champion vs Champion,Michael Bisping,1045.6103610939463
2007-09-08,UFC 75: Champion vs Champion,Matt Hamill,1015.1838795565752
2007-09-08,UFC 75: Champion vs Champion,Cheick Kongo,1042.123130446713
2007-09-08,UFC 75: Champion vs Champion,Mirko Filipović,987.2082962200574
2007-09-08,UFC 75: Champion vs Champion,Marcus Davis,1074.900398530509
2007-09-08,UFC 75: Champion vs Champion,Paul Taylor,1002.0589758168817
2007-09-08,UFC 75: Champion vs Champion,Houston Alexander,1031.9622338083313
2007-09-08,UFC 75: Champion vs Champion,Alessio Sakara,982.6607208510515
2007-09-08,UFC 75: Champion vs Champion,Gleison Tibau,1033.0356346744632
2007-09-08,UFC 75: Champion vs Champion,Terry Etim,1000.0499949280745
2007-09-08,UFC 75: Champion vs Champion,Thiago Silva,1031.3529108934274
2007-09-08,UFC 75: Champion vs Champion,Tomasz Drwal,984.7406041467289
2007-09-08,UFC 75: Champion vs Champion,Dennis Siver,1000.0
2007-09-08,UFC 75: Champion vs Champion,Naoyuki Kotani,968.0
2007-09-19,UFC Fight Night 11: Thomas vs Florian,Kenny Florian,1047.419833361328
2007-09-19,UFC Fight Night 11: Thomas vs Florian,Din Thomas,1018.1426697315859
2007-09-19,UFC Fight Night 11: Thomas vs Florian,Chris Leben,1033.4553484237476
2007-09-19,UFC Fight Night 11: Thomas vs Florian,Terry Martin,987.7346187580722
2007-09-19,UFC Fight Night 11: Thomas vs Florian,Nate Diaz,1015.9677735743492
2007-09-19,UFC Fight Night 11: Thomas vs Florian,Júnior Assunção,983.3324375377659
2007-09-19,UFC Fight Night 11: Thomas vs Florian,Nate Quarry,1033.301149634216
2007-09-19,UFC Fight Night 11: Thomas vs Florian,Pete Sell,969.2554123785391
2007-09-19,UFC Fight Night 11: Thomas vs Florian,Luke Cummo,1029.7410760724051
2007-09-19,UFC Fight Night 11: Thomas vs Florian,Edilberto de Oliveira,969.4317205505754
2007-09-19,UFC Fight Night 11: Thomas vs Florian,Cole Miller,1015.3296897362337
2007-09-19,UFC Fight Night 11: Thomas vs Florian,Leonard Garcia,970.1061831420426
2007-09-19,UFC Fight Night 11: Thomas vs Florian,Gray Maynard,1016.0
2007-09-19,UFC Fight Night 11: Thomas vs Florian,Joe Veres,984.0
2007-09-19,UFC Fight Night 11: Thomas vs Florian,Thiago Alves,1047.3170547500592
2007-09-19,UFC Fight Night 11: Thomas vs Florian,Kuniyoshi Hironaka,988.1438113750565
2007-09-19,UFC Fight Night 11: Thomas vs Florian,Dustin Hazelett,1032.524201656712
2007-09-19,UFC Fight Night 11: Thomas vs Florian,Jonathan Goulet,985.5791269991572
2007-09-22,UFC 76: Knockout,Keith Jardine,1024.1103124990393
2007-09-22,UFC 76: Knockout,Chuck Liddell,1134.137812812178
2007-09-22,UFC 76: Knockout,Forrest Griffin,1045.5243891438784
2007-09-22,UFC 76: Knockout,Maurício Rua,985.4213471578042
2007-09-22,UFC 76: Knockout,Jon Fitch,1101.914642327642
2007-09-22,UFC 76: Knockout,Diego Sanchez,1032.6827256400297
2007-09-22,UFC 76: Knockout,Lyoto Machida,1046.5598898142105
2007-09-22,UFC 76: Knockout,Kazuhiro Nakamura,985.4709078381866
2007-09-22,UFC 76: Knockout,Tyson Griffin,1032.0051358584785
2007-09-22,UFC 76: Knockout,Thiago Tavares,1014.527633795535
2007-09-22,UFC 76: Knockout,Rich Clementi,1001.5114226156911
2007-09-22,UFC 76: Knockout,Anthony Johnson,997.8666689527504
2007-09-22,UFC 76: Knockout,Jeremy Stephens,1000.1108911649405
2007-09-22,UFC 76: Knockout,Diego Saraiva,952.904313285594
2007-09-22,UFC 76: Knockout,Christian Wellisch,1016.6806119751878
2007-09-22,UFC 76: Knockout,Scott Junk,984.0328563860745
2007-09-22,UFC 76: Knockout,Matt Wiman,1001.3128201087059
2007-09-22,UFC 76: Knockout,Michihiro Omigawa,983.2914648166424
2007-10-20,UFC 77: Hostile Territory,Anderson Silva,1085.9268397139417
2007-10-20,UFC 77: Hostile Territory,Rich Franklin,1087.9281102093137
2007-10-20,UFC 77: Hostile Territory,Tim Sylvia,1093.32941609612
2007-10-20,UFC 77: Hostile Territory,Brandon Vera,1046.480271222883
2007-10-20,UFC 77: Hostile Territory,Alvin Robinson,1002.2061007878149
2007-10-20,UFC 77: Hostile Territory,Jorge Gurgel,999.2556337450018
2007-10-20,UFC 77: Hostile Territory,Stephan Bonnar,1042.7422881979833
2007-10-20,UFC 77: Hostile Territory,Eric Schafer,984.6178410868273
2007-10-20,UFC 77: Hostile Territory,Alan Belcher,1017.5730178371292
2007-10-20,UFC 77: Hostile Territory,Kalib Starnes,987.0295588395899
2007-10-20,UFC 77: Hostile Territory,Yushin Okami,1063.8971334520259
2007-10-20,UFC 77: Hostile Territory,Jason MacDonald,1019.4856117475301
2007-10-20,UFC 77: Hostile Territory,Demian Maia,1015.2974957188592
2007-10-20,UFC 77: Hostile Territory,Ryan Jensen,969.4380037149696
2007-10-20,UFC 77: Hostile Territory,Josh Burkman,1033.069080154231
2007-10-20,UFC 77: Hostile Territory,Forrest Petz,983.8065378990633
2007-10-20,UFC 77: Hostile Territory,Matt Grice,1000.0339081301692
2007-10-20,UFC 77: Hostile Territory,Jason Black,968.7023986633528
2007-11-17,UFC 78: Validation,Rashad Evans,1078.8539522940232
